0.00123552 0.139024
0.00792959 0.315752
0.0232348 0.658391
0.026436 0.825798
0.0336013 1.01155
0.0412373 1.3092
0.0427062 1.52673
0.044199 1.52827
0.0465379 1.69256
0.0483282 1.83586
0.0500392 1.98887
0.0573704 2.44424
0.0679296 2.6365
0.0686961 2.97636
0.0697711 2.97835
0.0730124 3.11675
0.0755831 3.26781
0.0767356 3.64432
0.0773035 3.6526
0.0799967 3.78794
0.0833776 3.97698
0.0841649 4.61662
0.0879497 4.91146
0.087954 5.28476
0.0910312 6.34457
0.0919385 6.62169
0.0939813 6.89645
0.0951609 7.03421
0.0957524 7.28
0.0957763 7.60379
0.100352 7.74085
0.10226 7.9382
0.102354 8.24749
0.102515 8.46179
0.103068 8.90798
0.105379 9.1699
0.105507 9.31488
0.105892 9.46788
0.106247 9.83138
0.106339 10.0228
0.107291 10.1586
0.108448 10.7082
0.108949 10.9462
0.109509 11.5528
0.110168 11.65
0.1103 12.6167
0.111146 12.6205
0.112275 12.8234
0.112748 13.0015
0.113872 13.172
0.115586 13.4084
0.115854 13.6861
0.116269 13.6936
0.120412 13.9047
0.120686 14.3146
0.121345 14.9882
0.121809 15.1808
0.123999 16.2416
0.125052 16.5043
0.12614 16.641
0.126328 16.6669
0.126481 17.055
0.12654 17.1103
0.127326 17.1279
0.128248 17.2677
0.128648 17.5019
0.129123 17.713
0.129294 18.0732
0.129911 20.758
0.130386 20.8948
0.132335 21.1662
0.135385 21.829
0.135831 23.0783
0.136895 23.7216
0.137006 24.0612
0.13759 24.0629
0.139808 24.2008
0.144333 24.4074
0.144725 24.5968
0.146438 24.8273
0.147779 24.9696
0.147792 25.4795
0.149156 25.7967
0.149265 25.8088
0.149407 26.019
0.149559 26.2658
0.151631 26.758
0.153109 26.9868
0.157264 27.002
0.158569 27.2627
0.159501 27.5824
0.1596 27.8437
0.160791 29.0559
0.162615 30.0537
0.163176 30.9067
0.163452 31.059
0.164376 31.0678
0.168079 31.3633
0.170421 32.0201
0.170614 32.19
0.170631 32.9894
0.172072 32.9968
0.17362 33.2338
0.173913 33.4932
0.173961 33.8642
0.174367 34.1005
0.175617 34.1309
0.175919 34.1331
0.17676 34.4059
0.176797 34.7187
0.177554 34.7237
0.177757 46.4217
0.178305 46.7657
0.17835 46.9212
0.17895 47.1875
0.179256 47.36
0.18117 47.4538
0.181567 47.5666
0.181921 47.7074
0.181957 47.9236
0.181977 47.9319
0.182465 48.344
0.182817 48.3624
0.183148 49.1983
0.183389 49.4571
0.18448 49.4686
0.185326 50.0044
0.186243 50.2506
0.186477 50.8001
0.187301 50.8319
0.187546 50.8337
0.1898 51.9566
0.190238 51.958
0.190389 52.1484
0.19164 52.3669
0.192177 52.9084
0.193844 52.9177
0.194792 53.3174
0.194856 53.4851
0.195876 53.7601
0.196103 54.3418
0.196341 54.6204
0.196845 54.7562
0.197165 54.7686
0.197811 54.953
0.197957 55.795
0.198132 55.952
0.198365 56.1675
0.198539 56.1733
0.199213 56.9972
0.200086 57.7038
0.200134 58.2548
0.200588 58.6929
0.200703 58.8338
0.200725 58.9985
0.201909 59.1884
0.202299 59.4989
0.203472 59.6362
0.203876 60.0497
0.204661 60.2568
0.204813 60.5539
0.205784 60.7967
0.206573 61.0503
0.207791 61.3575
0.208472 61.3629
0.21069 61.6669
0.210814 61.6723
0.210947 61.6921
0.212636 61.8588
0.213402 62.1389
0.214275 62.1763
0.21484 62.2081
0.215287 62.2216
0.215341 62.4173
0.21675 63.0239
0.216953 63.2923
0.219285 63.3128
0.219574 63.6949
0.219927 63.9572
0.219998 64.7641
0.220349 64.9025
0.221993 64.9065
0.22202 65.3383
0.222525 65.4196
0.22261 65.7505
0.223888 65.7963
0.225696 65.7997
0.226408 65.8061
0.226416 65.9592
0.227626 66.4818
0.228146 71.637
0.22884 71.8063
0.229504 72.0171
0.229556 72.4535
0.231361 72.7259
0.23195 73.325
0.232396 73.7845
0.232484 73.9964
0.2331 74.1551
0.233129 74.9174
0.233393 75.5657
