0.000648102 0.169945
0.00389939 0.423691
0.0115684 0.620558
0.0137813 0.825463
0.0176418 1.24274
0.0213764 1.47062
0.0221127 2.44299
0.0222201 2.49958
0.0223545 2.50099
0.0223891 2.53159
0.0232966 3.47511
0.0238939 3.85594
0.02718 4.0185
0.0272955 4.15385
0.0278633 4.15807
0.0291743 4.45707
0.0301171 5.26815
0.0337623 13.5611
0.0350127 25.3032
0.0362477 25.6512
0.0402174 27.1195
0.040435 27.1214
0.0405932 27.3898
0.040754 27.3919
0.0426257 27.5767
0.0434266 27.5808
0.0437768 28.3386
0.0445884 28.8116
0.0455673 29.8694
0.0456711 29.8712
0.0458671 30.3715
0.0460269 30.522
0.0460963 30.5245
0.0473276 32.4215
0.0473558 32.426
0.0475294 32.6585
0.048682 32.8198
0.0489624 33.0244
0.0497949 33.1594
0.0513186 33.3509
0.0513202 33.3658
0.0515532 33.5974
0.0515559 33.6078
0.0521615 33.7724
0.0524445 34.1123
0.0524461 34.3308
0.0524644 34.3504
0.0527046 34.5026
0.0533442 35.2892
0.0535698 35.4795
0.0541492 35.482
0.0547716 36.7412
0.0548749 37.0918
0.0549042 37.8979
0.054912 38.3584
0.055174 38.5988
0.0551803 39.0875
0.0553719 39.6451
0.0557366 39.6538
0.0586501 39.9676
0.0595633 40.304
0.0597501 40.3144
0.0599392 40.7411
0.0601726 41.8383
0.0604611 42.3448
0.0606916 42.5599
0.0624963 42.7396
0.0625735 42.8767
0.0626316 43.4644
0.0629032 44.3615
0.0632692 44.7503
0.0633107 44.7589
0.0634677 44.8937
0.0635561 46.7876
0.0641619 47.2749
0.064373 47.5571
0.0655083 47.7095
0.0656123 47.7307
0.0656677 47.8892
0.0658765 48.1377
0.0660219 48.2032
0.0665959 49.0356
0.0667589 49.3543
0.0671057 49.657
0.0672135 50.1512
0.067486 50.2906
0.0676982 50.592
0.0687274 50.5982
0.0707245 50.6001
0.0712419 50.8814
0.0720896 50.8985
0.0724063 52.6625
0.072763 54.1086
0.0728131 54.1103
0.0728252 54.3074
0.0729138 54.52
0.0729147 54.6659
0.0735434 55.165
0.0741301 55.3474
0.0741561 55.5297
0.0743836 55.6745
0.0746619 56.1925
0.0749127 56.8252
0.0760373 56.8271
0.0760722 57.585
0.0762137 57.5866
0.0767435 58.6585
0.0768515 58.9066
0.0768841 59.0704
0.0771645 59.5295
0.0776405 61.3044
0.0778965 62.3767
0.0783745 63.6067
0.0787608 63.882
0.0795553 64.275
0.0798429 64.4699
0.0800204 64.4729
0.081914 64.6386
0.0825129 64.8547
0.0826292 65.0032
0.0827276 65.1387
0.0827598 65.7962
0.0840506 66.6905
0.0843316 66.953
0.0844992 67.7917
0.0845114 68.0415
0.0853076 68.2237
0.0855349 68.4316
0.0863209 68.645
0.0863855 68.8181
0.0875872 68.8202
0.0878747 68.9649
0.0880368 69.1238
0.0882078 69.3499
0.0883364 69.6176
0.0886415 69.7531
0.0888954 69.8936
0.0889184 70.7365
0.0894445 70.9889
0.089863 72.0582
0.0899897 72.0623
0.0900465 72.0689
0.0900774 72.2907
0.0905093 72.4357
0.0908923 73.0976
0.0910086 73.3989
0.0911511 73.7232
0.0911878 73.8601
0.0914848 73.8834
0.091583 74.4161
0.0917002 74.4175
0.0919605 74.7011
0.0920436 74.8016
0.0922389 75.0795
0.0922729 75.8184
0.0925987 75.9659
0.09269 77.1018
0.0938956 77.3743
0.0939131 78.0515
0.0940503 78.2728
0.0940698 78.2746
0.0942053 79.3923
0.0942188 79.6869
0.0942695 80.0193
0.0944743 80.4075
0.0945153 80.4116
0.0947824 80.4273
0.0952756 80.5347
0.0960385 81.0381
0.0961509 81.1777
0.0962065 81.3354
0.0967679 82.0295
0.0968214 82.288
0.0968364 82.4843
0.0974437 82.6626
0.0974848 84.0206
0.0981213 87.1096
0.0982542 87.2477
0.0983475 87.2582
0.099295 87.4416
0.0998638 87.6963
0.100083 88.6362
0.100415 89.0439
0.100638 89.2379
0.100777 89.4704
0.101514 93.2649
0.101609 93.3996
0.101679 94.0183
0.101769 94.3598
0.101835 94.6874
0.101912 94.8226
0.1024 95.2077
0.102616 95.5493
0.102837 95.7267
0.102848 95.7282
0.102998 96.6775
0.10325 96.8173
0.103391 97.0895
0.103627 97.2897
0.103971 97.6195
0.104093 98.0736
0.104486 98.3478
0.104679 98.4957
0.105014 99.4566
0.10508 99.6738
0.105337 99.9344
0.105441 99.9361
0.105909 101.27
0.106636 101.62
0.106747 101.845
0.107175 102.048
0.107431 102.245
0.108135 102.249
0.10862 102.438
0.108765 102.801
0.108836 103.062
0.109116 104.025
0.109516 104.683
0.109958 104.898
0.110358 105.211
0.110645 105.35
0.111091 105.489
0.11156 105.608
0.111594 105.905
0.112206 110.128
0.112554 110.386
0.112771 110.573
0.113215 110.575
0.113288 111.429
0.113406 111.917
0.113981 112.104
0.114323 112.263
0.114691 112.663
0.114909 113.234
0.115139 113.398
0.115392 113.596
0.116194 113.733
0.117172 113.908
0.117539 114.046
0.117764 114.051
0.117859 114.431
0.118288 114.916
0.118349 115.185
0.119063 115.552
0.119387 115.749
0.120104 116.821
0.120198 116.957
0.12045 117.342
0.120545 117.804
0.120566 118.137
0.120579 118.362
0.12092 118.393
0.121292 118.692
0.121541 118.845
0.121817 119.97
0.121943 120.287
0.122234 121.444
0.122531 121.729
0.122569 122.496
0.122726 122.81
0.122879 123.211
0.123062 123.967
0.123398 124.871
0.123438 125.163
0.123476 125.392
0.123544 125.527
0.124188 126.448
0.124286 126.865
0.124991 127.19
0.125091 127.43
0.125093 127.607
0.125167 127.881
0.125318 128.221
0.126216 128.519
0.126255 128.528
0.126279 128.859
0.126456 129.894
0.126617 130.231
0.126736 130.268
0.126757 140.44
0.126811 140.737
0.126901 140.773
0.127024 141.649
0.127039 141.824
0.127252 142.085
0.12787 142.637
0.127946 142.896
0.128087 143.972
0.128119 144.229
0.128608 144.246
0.128641 144.974
0.12922 145.216
0.129267 145.361
0.12942 145.751
0.129586 146.019
0.129866 146.395
0.130099 146.81
0.130149 147.04
0.130279 148.074
0.130279 148.269
0.130474 148.456
0.130724 148.595
0.131176 149.107
0.131491 149.255
0.131577 149.486
0.131965 149.744
0.132198 150.688
0.132602 150.839
0.132859 151.116
0.132945 151.129
0.133679 151.303
0.133894 151.576
0.134096 151.585
0.134295 151.921
0.134485 151.951
0.13467 154.191
0.134945 154.424
0.135658 154.429
0.135755 154.574
0.136247 154.582
0.136428 154.798
0.136608 155.264
0.137075 156.151
0.137391 156.166
0.13764 156.304
0.137689 156.665
0.137799 156.895
0.137929 157.033
0.138078 157.107
0.138643 157.749
0.13873 157.794
0.139109 158.766
0.139189 159.001
0.139226 159.256
0.139518 161.156
0.13957 161.433
0.139848 161.595
0.14032 161.779
0.140498 163.194
0.140891 163.336
0.141719 163.34
0.142035 163.476
0.142146 164.57
0.142497 164.575
0.143359 165.086
0.143491 165.107
0.143772 165.466
0.143799 165.65
0.143871 165.692
0.143905 165.737
0.144124 165.872
0.144626 166.01
0.144945 166.429
0.145335 166.447
0.145344 166.644
0.145348 167.65
0.145947 167.788
0.146158 168.151
0.147232 168.471
0.147727 168.905
0.147856 169.045
0.148414 169.259
0.148429 169.595
0.14866 170.237
0.148849 171.357
0.149129 171.522
0.149412 171.565
0.149547 171.714
0.149903 171.959
0.150063 172.168
0.150094 172.4
0.15022 172.401
0.150321 172.54
0.150415 172.771
0.151033 172.906
0.151405 173.121
0.151411 173.534
0.152431 173.879
0.152667 174.053
0.152839 175.188
0.152859 175.196
0.152977 175.416
0.153063 175.553
0.153255 175.715
0.153469 176.064
0.15357 176.245
0.154431 176.247
0.154618 176.492
0.154873 176.665
0.155446 176.673
0.155574 176.908
0.155778 178.277
0.156566 178.512
0.156695 178.778
0.156807 178.78
0.157012 179.019
0.157051 179.159
0.157238 180.954
0.157696 190.727
0.157878 190.763
0.157916 190.954
0.158179 191.572
0.158499 191.79
0.158652 192.424
0.158739 192.43
0.15892 192.753
0.159046 192.971
0.159276 193.435
0.160068 194.219
0.160122 194.226
0.160123 194.378
0.160557 194.847
0.161057 195.117
0.161062 195.27
0.161131 195.453
0.161211 195.968
0.161548 196.104
0.161665 196.239
0.161808 196.443
0.161885 197.12
0.162052 197.32
0.162691 197.354
0.163089 197.945
0.16309 198.542
0.16357 198.785
0.163849 198.789
0.163911 199.681
0.164321 199.863
0.164418 199.875
0.164821 200.015
0.165342 200.017
0.165439 200.499
0.16548 200.529
0.165517 200.979
0.166019 201.274
0.166149 201.411
0.166344 203.745
0.166354 204.098
0.166389 204.415
0.166437 204.797
0.166621 205.121
0.167199 205.458
0.167209 205.526
0.167378 205.673
0.16784 206.074
0.168088 206.224
0.168145 206.845
0.168202 207.028
